"Index","BHP.Open","BHP.High","BHP.Low","BHP.Close","BHP.Volume","BHP.Adjusted"
"2007-08-17",46.7761116027832,46.9283103942871,44.4592895507812,46.3364219665527,9975104,19.6304244995117
"2007-08-20",47.647029876709,48.1459083557129,46.5055313110352,47.7907752990723,6101908,20.2465629577637
"2007-08-21",47.3595428466797,49.3888740539551,47.0635986328125,48.7039756774902,5537546,20.6334342956543
"2007-08-22",50.344352722168,50.6741180419922,49.8454742431641,50.3866310119629,5342171,21.3462944030762
"2007-08-23",51.705696105957,51.7902526855469,50.3105316162109,51.5450401306152,5717782,21.8370552062988
"2007-08-24",51.291374206543,52.6780853271484,50.8855094909668,52.6696281433105,3178858,22.3134899139404
"2007-08-27",52.6358070373535,53.2530632019043,52.1115646362305,52.4328727722168,1896742,22.2131881713867
"2007-08-28",51.7987060546875,51.9678192138672,50.3274421691895,50.4880981445312,3390081,21.3892841339111
"2007-08-29",51.7141532897949,52.8049163818359,51.1560859680176,52.7795524597168,4417216,22.3600578308105
"2007-08-30",52.052375793457,53.4644508361816,51.8409843444824,52.2637634277344,3119962,22.1415462493896
"2007-08-31",54.1070747375488,54.2846374511719,53.3883514404297,53.3968048095703,3305402,22.6215553283691
"2007-09-04",52.7034492492676,54.6989593505859,52.694995880127,54.3015518188477,3785560,23.0048522949219
"2007-09-05",53.5912857055664,53.8534049987793,52.8810195922852,53.0924072265625,3485284,22.4925975799561
"2007-09-06",54.2846374511719,56.1617736816406,53.9548721313477,55.9672927856445,5073590,23.7105407714844
"2007-09-07",54.546760559082,55.079460144043,53.7773056030273,54.2677268981934,3749016,22.9905223846436
"2007-09-10",54.3184623718262,54.3184623718262,52.694995880127,53.6589279174805,2894785,22.7326011657715
"2007-09-11",54.0732498168945,56.0941276550293,54.0732498168945,55.6798057556152,3867045,23.5887451171875
"2007-09-12",54.242359161377,55.11328125,54.1155281066895,54.7412376403809,3928070,23.3828754425049
"2007-09-13",55.4515037536621,56.4915390014648,55.2570266723633,55.950382232666,3462459,23.8993644714355
"2007-09-14",54.9864501953125,56.0856704711914,54.6482276916504,55.7559051513672,2548622,23.816291809082
"2007-09-17",55.1301956176758,55.5867958068848,54.3269157409668,54.4875717163086,1887517,23.2745208740234
"2007-09-18",56.0856704711914,58.334846496582,55.7643623352051,57.9797134399414,6144248,24.7662029266357
"2007-09-19",59.6116371154785,60.7108573913574,59.2311363220215,59.5270805358887,6447244,25.4271621704102
"2007-09-20",60.085147857666,61.0829010009766,59.8653030395508,60.3219032287598,3645298,25.7666683197021
"2007-09-21",61.4972229003906,61.8861808776855,61.1759147644043,61.3281135559082,3893182,26.196475982666
"2007-09-24",64.7018814086914,65.6658096313477,64.0930786132812,64.2114562988281,10112410,27.4281101226807
"2007-09-25",63.5603790283203,65.1077423095703,63.416633605957,65.1077423095703,5699806,27.8109512329102
"2007-09-26",64.3890228271484,64.93017578125,62.8416557312012,64.016975402832,5562618,27.3450374603271
"2007-09-27",64.3467483520508,65.9279327392578,64.1945419311523,65.657356262207,5733511,28.0457229614258
"2007-09-28",65.7419128417969,66.5536422729492,65.4206008911133,66.4606323242188,3865153,28.3888511657715
"2007-10-01",67.3822860717773,69.5891876220703,67.3146438598633,69.2340545654297,5452276,29.5735282897949
"2007-10-02",67.8219757080078,67.8896179199219,65.8264694213867,67.4752960205078,6055903,28.822265625
"2007-10-03",66.8326797485352,67.0017852783203,65.7334594726562,66.1054992675781,4630449,28.2371501922607
"2007-10-04",65.3614120483398,66.190055847168,64.7695236206055,66.1731414794922,3915534,28.2660446166992
"2007-10-05",66.5451889038086,67.9741744995117,66.0124893188477,67.2385406494141,4793774,28.7211360931396
"2007-10-08",66.0463104248047,66.3845367431641,65.4544219970703,66.3253402709961,3609108,28.3310565948486
"2007-10-09",66.7143020629883,68.9803848266602,66.5113677978516,68.8958282470703,4640147,29.429048538208
"2007-10-10",69.1664123535156,70.045783996582,68.498420715332,69.3693466186523,4791763,29.6313171386719
"2007-10-11",71.0012664794922,73.5210189819336,69.75830078125,70.739143371582,11526392,30.2164249420166
"2007-10-12",71.4494094848633,72.5317153930664,70.6207656860352,71.6607971191406,5812868,30.6101131439209
"2007-10-15",72.2611389160156,72.6501007080078,69.9358673095703,70.3501892089844,5749596,30.0502758026123
"2007-10-16",70.0880661010742,70.5023880004883,69.2086868286133,69.3355178833008,5166901,29.6168651580811
"2007-10-17",70.6376724243164,70.8997955322266,68.9972991943359,70.0626983642578,5403314,29.9274883270264
"2007-10-18",70.5531234741211,72.4556198120117,70.3501892089844,72.4387054443359,3736362,30.9424076080322
"2007-10-19",72.0835723876953,72.0835723876953,69.7160186767578,69.8766784667969,7192789,29.8480262756348
"2007-10-22",67.7458801269531,68.4730529785156,66.5536422729492,68.4392318725586,8816456,29.234016418457
"2007-10-23",69.9696884155273,71.2972106933594,69.6991119384766,70.925163269043,5811448,30.2958850860596
"2007-10-24",69.5553665161133,69.6568298339844,66.7481231689453,68.7859115600586,8345878,29.3821029663086
"2007-10-25",68.7351760864258,69.8851318359375,68.4054107666016,69.6737442016602,4961829,29.7613391876221
"2007-10-26",71.4663162231445,73.0559616088867,70.9420776367188,72.85302734375,4560436,31.1193904876709
"2007-10-29",73.6563034057617,73.926887512207,72.6754608154297,73.8423309326172,4570370,31.5419692993164
"2007-10-30",71.8129959106445,72.1427612304688,71.0604553222656,71.2211074829102,5328334,30.4223117828369
"2007-10-31",71.4494094848633,73.8761520385742,71.2211074829102,73.7831420898438,6263814,31.5166759490967
"2007-11-01",70.9843521118164,71.3310317993164,69.4285354614258,69.6991119384766,7681462,29.7721729278564
"2007-11-02",70.2571792602539,70.7983322143555,68.3884963989258,70.7983322143555,7396206,30.2417087554932
"2007-11-05",66.8834075927734,68.117919921875,66.1731414794922,67.2892761230469,8673119,28.7428112030029
"2007-11-06",69.6145553588867,70.8490676879883,69.6060943603516,70.5869445800781,6038400,30.1514167785645
"2007-11-07",70.6461334228516,71.0266342163086,67.6528625488281,67.9403533935547,6403722,29.0209121704102
"2007-11-08",67.6444091796875,68.0333633422852,63.7886772155762,64.9809112548828,19047250,27.7567863464355
"2007-11-09",65.1500244140625,65.9533004760742,63.416633605957,64.1015319824219,8899715,27.3811511993408
"2007-11-12",63.2813453674316,63.9408798217773,60.0344123840332,60.0344123840332,8489098,25.6438674926758
"2007-11-13",61.8777236938477,63.7294883728027,61.8777236938477,63.6111106872559,9770031,27.1716632843018
"2007-11-14",64.676513671875,64.7695236206055,62.6556358337402,64.1268997192383,6885417,27.3919868469238
"2007-11-15",62.0214691162109,64.1353530883789,61.3196563720703,62.6556358337402,9367219,26.7635364532471
"2007-11-16",62.6049003601074,63.7125778198242,61.4464912414551,63.1883354187012,5132486,26.9910717010498
"2007-11-19",61.2604675292969,61.2604675292969,58.5969696044922,59.8991241455078,7151042,25.5860767364502
"2007-11-20",59.1888580322266,61.9369125366211,59.1888580322266,61.4803123474121,9177048,26.2614898681641
"2007-11-21",59.5693588256836,59.6454582214355,58.1741943359375,59.0620269775391,9036667,25.2285213470459
"2007-11-23",60.5502014160156,61.8269920349121,60.4994697570801,61.5733222961426,2750146,26.301212310791
"2007-11-26",61.3534812927246,62.1060256958008,59.7215576171875,60.0090484619141,4756047,25.63303565979
"2007-11-27",60.2880821228027,61.598690032959,59.2734146118164,61.3281135559082,7397034,26.196475982666
"2007-11-28",60.6685791015625,63.6702995300293,60.5163803100586,63.3405342102051,5636534,27.0560913085938
"2007-11-29",63.5350112915039,64.5412216186523,62.8247451782227,63.7971343994141,4293866,27.2511291503906
"2007-11-30",65.0992889404297,65.0992889404297,63.3151664733887,64.1184463500977,3988149,27.3883743286133
"2007-12-03",63.6280212402344,63.8478698730469,62.9431228637695,63.5857467651367,3914352,27.160831451416
"2007-12-04",62.5710792541504,63.1545143127441,61.9622802734375,63.0699577331543,4072236,26.9405097961426
"2007-12-05",63.1629676818848,64.6849670410156,63.1629676818848,64.3213806152344,3814890,27.4750671386719
"2007-12-06",63.2898025512695,65.4036865234375,62.9431228637695,65.3022232055664,3845521,27.8940277099609
"2007-12-07",65.3783264160156,65.6319885253906,64.7610702514648,65.1077423095703,3307295,27.8109512329102
"2007-12-10",65.9533004760742,66.5874633789062,65.7334594726562,65.9955749511719,2311263,28.1902008056641
"2007-12-11",65.9533004760742,66.1646881103516,63.6449356079102,64.1522674560547,3879345,27.4028339385986
"2007-12-12",65.1584777832031,65.6827239990234,63.6449356079102,64.4143905639648,2898214,27.5147933959961
"2007-12-13",62.9093017578125,63.1206893920898,61.6156005859375,62.8585662841797,4156204,26.8502140045166
"2007-12-14",59.8653030395508,60.3303565979004,59.6116371154785,60.0936012268066,5537782,25.6691493988037
"2007-12-17",58.5124168395996,58.5124168395996,56.8213043212891,57.320182800293,5621869,24.4844760894775
"2007-12-18",58.5208702087402,59.0028381347656,57.1003379821777,58.5969696044922,3673090,25.0298614501953
"2007-12-19",57.7852363586426,58.5885162353516,57.244083404541,58.3263931274414,4456481,24.9142818450928
"2007-12-20",57.7598724365234,58.1741943359375,56.8213043212891,57.920524597168,3881474,24.7409152984619
"2007-12-21",58.9859275817871,59.9329452514648,58.8083572387695,59.7722930908203,4135153,25.5319042205811
"2007-12-24",60.6093902587891,60.7108573913574,59.2734146118164,59.9921340942383,837320,25.6258087158203
"2007-12-26",60.0344123840332,61.7170677185059,59.7807464599609,61.1928253173828,2231315,26.1386814117432
"2007-12-27",60.7108573913574,60.7193145751953,59.7892036437988,60.1866149902344,1631827,25.7088851928711
"2007-12-28",60.8715133666992,60.8715133666992,59.7131042480469,60.3388137817383,1276794,25.7738990783691
"2007-12-31",59.8906707763672,59.8906707763672,58.6899795532227,59.2226791381836,1319606,25.2971286773682
"2008-01-02",60.0766906738281,60.2627143859863,58.9351921081543,59.5355377197266,3303628,25.4307804107666
"2008-01-03",59.6116371154785,61.4295806884766,59.4002494812012,61.0913581848145,4162118,26.095344543457
"2008-01-04",60.2035255432129,60.2035255432129,57.9628028869629,58.5885162353516,4232013,25.0262489318848
"2008-01-07",58.1150054931641,58.4785919189453,56.2294158935547,57.8528823852539,5972999,24.7120246887207
"2008-01-08",58.5969696044922,59.5609016418457,57.5231132507324,57.5569381713867,4377597,24.5856113433838
"2008-01-09",57.2187156677246,58.2333831787109,56.3985252380371,58.0811805725098,5685969,24.8095417022705
"2008-01-10",56.8213043212891,59.7807464599609,56.7705726623535,59.5524482727051,5305036,25.4379959106445
"2008-01-11",57.2018051147461,58.2164726257324,56.8128471374512,57.2356262207031,4327926,24.4483604431152
"2008-01-14",58.6899795532227,59.738468170166,58.2587471008301,59.6031799316406,4493734,25.4596614837646
"2008-01-15",58.1741943359375,58.2502937316895,55.6628952026367,55.9588394165039,6101081,23.9029788970947
"2008-01-16",54.5383071899414,55.5783386230469,52.5005187988281,53.7942161560059,9636746,22.9783515930176
"2008-01-17",53.3376159667969,53.8618621826172,50.4796409606934,51.3082847595215,13633292,21.9164752960205
"2008-01-18",52.2299385070801,53.3883514404297,50.2428855895996,51.3421058654785,7947205,21.9309329986572
"2008-01-22",45.4232215881348,49.9300308227539,45.4232215881348,48.8899993896484,10603803,20.8835010528564
"2008-01-23",46.7169227600098,51.638053894043,46.6323661804199,51.2829208374023,9302409,21.9056453704834
"2008-01-24",51.6634178161621,53.3376159667969,51.6295967102051,52.6696281433105,6242290,22.4979820251465
"2008-01-25",54.9610824584961,55.7643623352051,53.0416717529297,53.6251068115234,5560252,22.9061164855957
"2008-01-28",53.1177711486816,55.003360748291,52.6780853271484,54.622859954834,4094825,23.332311630249
"2008-01-29",55.536060333252,55.7136268615723,54.1155281066895,55.0963706970215,5867388,23.5345706939697
